id,comentario,clasificacion_ISO_25010,banco
1822,Hace unas semanas me abría la aplicación pero demoraba un monto reinicie mi cel la instale de nuevo y ahora es peor abre y se cierra y así a.pasado todos estos días llame a Interbank y ellos me dicen que no les han reportado fallas.. que es algo de memoria ram que es mi celular.. pero yape ha tenido actualizaciones y no me ha fallado para nada y pesa lo mismo que el aplicativo de Interbank. Pues ahora me toca ir a cerrar la cuenta..porq así no me sirve. No puedo comprar un celular nuevo,not_applicable,INTERBANK
1823,"La aplicación se ha vuelto lento. Para los trabajadores del banco es rápido y el problema es nuestro dispositivo. La versión anterior si era rápido. Además, con la versión actual no puedo pagar algunos servicios y tengo que recurrir al app de BCP para pagar ya que ahí funciona ok.",not_applicable,INTERBANK
1824,"No se que le actualizaron, por el contrario parece que la empeoraron, al abrir demora una barbaridad si deseas hacer plin es casi imposible o se cierra solo o aparece un mensaje de cerrar o esperar , realmente yo era feliz con esta app y este banco pero ahora lo han complicado en vez de hacerlo simple , lo único que se ve que lo simple de antes ahors lo simple es complicado y lo peor de actualizacion nada ah e incluso si me hacen un plin mi banco no avisa a diferencia del app de tape. por favor solucionen de una vez esos problemas. Antes tamvien tenia abseso aver a quien tengo como tarjeta adicional y hasta eso borraron. y en la pagina web no puedo bajar mis estamos de cuenta anteriores. Todo un problema",not_applicable,INTERBANK
1825,"Hasta hace 3 meses aproximadamente todo funcionaba muy bien, pero la app viene fallando mucho sobretodo las últimas 3 semanas. Terrible, se cierra intempestivamente al terminar una operación, no permite enviar constancia de pagos, el servicio de PLIN se cae constantemente. Es sabido que la agilidad bien llevada ofrece muchos beneficios al usuario final, pero pareciera que se enfocan en implementar funcionalidades o actualizaciones que están originando errores y problemas.",not_applicable,INTERBANK
1826,"La aplicación no funciona cuando el celular se conecta al wifi. Con wifi aparece el siguiente mensaje: ""lo sentimos ocurrió un problema al conectarte con Interbank. Por favor intenta nuevamente en unos minutos"". Me parece terrible que no arreglen este problema ya que no puedo pagar mi tarjeta ni hacer operaciones. Tengo este problema en mi celular Xiaomi POCO X3 NFC. Cuando la trato de abrir con datos del celular si abre. Arreglen ese problema de que la aplicación no abra con wifi",not_applicable,INTERBANK
1827,"En la App dice que no esta configurado para realizar operaciones, hago todos los pasos para activar y cuando llega la clave dinamica aparece un mensaje que dice que ""lo sentimos tu tiempo de conexión ha expirado"" desinstale y instalé unas 4 veces y sigue igual, llamo el centro de atención y no me brindan una solución, creo que es hora de cambiar de banco",authenticity,INTERBANK
1828,"La actualización del App malogro todo el prestigio de Interbank, no se puede ingresar y cada vez que intento me bloquea saliendo un mensaje que mi contraseña esta errada o que se detectó un movimiento inusual. Lo peor es que uno los llama y se hacen los sorprendidos como si yo fuese el único con ese problema y no dan una solución.",authenticity,INTERBANK
1829,"el anuncio que sale al inicio tapa las cuentas y si le das a la X para cerrar igual se abre y molesta demasiado. El uso del chanchito es HORRIBLE. antes era más intuitivo. ahora es complejo y el teclado siempre tapa el botón que ahora es necesario para retirar o ahorrar. me sorprende que tengan un dpto de innovación, cuando esto claramente es regresar a la version beta de un mobile banking.",not_applicable,INTERBANK
1830,Esta muy bien. Pero no permite agregar cuentas favoritas a las cuentas que siempre envías dinero y es molesto estar escribiendo los datos a cada momento que vas a transferir. Ejemplo envío dinero a un amigo y que guarde sus datos como favorito para más adelante solo darle a ese favorito y aparezcan sus datos de la cuenta sin tener que volver a colocar los datos. Esa es mi recomendación.,not_applicable,INTERBANK
1831,"Sigue igual 🤦‍♂️ no se que actualización va pero sigue saliendo el mensaje ""lo sentimos no hemos podido realizar tu operación. Estamos trabajando para solucionar el inconveniente"", al menos para el huawei p30 lite, deberían de tener una opción para instalar las versiones anteriores y así todos felices con la compatibilidad que se adapté. 1 mes y no solucionan el problema 🤦‍♂️.",not_applicable,INTERBANK
1832,"La verdad su aplicacion es ineficiente, es lenta, se cuelga muestra un error a cada momento, inestable, no se puede confiar en esta aplicacion, no hay seguridad cuando se podra realizar un pago o transferencia. Por plin. Porque siempre se cuelga y arroja el mismo error. Realmente no sirve. YAPE del BCP funciona mejor",not_applicable,INTERBANK
1833,"Mala experiencia tengo esta app desde hace muchos años asi como otras, pera esta app de interbank todas las semanas pide actualización, necesito corroborar un depósito de un cliente y debo esperar en actualizar y hacer al cliente esperar, es totalmente fastidioso y nada profesional de su equipo de sistemas, tener que estar todas las semanas actualizando la app de lo contrario no se puede usar.",not_applicable,INTERBANK
1834,"Me pide desintalarla e instalarla cada 2 horas que no use continuamente la app. Simplemente, sale el mensaje de que es imposible abrir la app y que ingrese a Play Store para ver el problema lo que es desinstalar y volver a instalar. Lo que es un GRAN inconveniente a la hora que necesito realizar una operación urgente pues tengo que reconfigurar todo.",not_applicable,INTERBANK
1835,"Para que actualizan algo si va a ser peor que version anterior, ya no puedo ni ingresar al actualizar se borraron todos los datos y cuando quiero ingresar me pide que cambie la contraseña, lo intento hacer pero nunca llega la clave dinámica... la verdad que en vez de mejorar algo lo empeoran. Cambien de programadores actualicen sus servidores..... menos 50 estrellas lo peor es que por su culpa me han retenido una remesa.",authenticity,INTERBANK
1836,"Van 4 días que no se puede utilizar la app, te envía a la banca web, que tampoco funciona, me he retrasado en pagos, no he podido hacer transferencias urgentes y la entidad no se hará responsable de todo el perjuicio que se ha ocasionado. Decepcionada del servicio de Interbank. Ni siquiera para ir a la ofi ina porque en Iquitos solo existe un local, donde se hacen colas enormes en todo el sol o lluvia.",not_applicable,INTERBANK
1837,"Hoy tuve q desinstalar e instalar 3 veces la app. Cada vez q deseo realizar una operación me sale el mensaje upps ocurrió un error desinstale e instale. Solo puedo ver 3 movimientos, me demora una eternidad plinear, y estoy en pleno uso y se cierra, arreglen esta situación!!! Sinceramente la peor app.",not_applicable,INTERBANK
1838,Cuando uso específicamente la opción PLIN la app se queda congelada y me sale el mensaje que la app no responde. Son varias veces en varios días que sale lo mismo. Ojo: Solo en esa opción ya que las demás opciones si me funcionan con normalidad. Verifiquenlo por favor ya que es una función muy importante y usada en la app. Gracias,not_applicable,INTERBANK
1839,"Su App es una tontería. No te muestra las compras que haces y para que puedas verlo demora hasta 5 días. Es el único banco que sucede esto ya que BBVA y Scotiabank te muestran al instante la compras que tú haces, es más, estos bancos tienen un apartado que te muestran los montos retenidos lo cual facilita el poder ver si el monto ya fue liberado o no. NO recomiendo esta tarjeta para compras.",accountability,INTERBANK
1840,"En cuanto servicio excelente. Pero no me gusto la última versión de la aplicación. El comprobante de envío actual no muestra los detalles que tenía la versión anterior. Al menos detalles de como quien es la persona que esta recibiendo ,a lo que la versión anterior si mostraba. Ahora se duda si el numero de cuenta pertenece o no a la persona a quien se necesita hacer el envío.",accountability,INTERBANK
1841,"La última actualización es una total decepción, que lo que hace es afirmar el porqué su sistema fue hackeado, paguen un poco más y brinden un sistema óptimo contratando personas capaces, cada vez que estás en app de la nada te envía a la web, indicando que el app ha tenido una falla y no te permite realizar ninguna función y tienes que volver a ingresar al app y si tienes suerte puedes hacer las operaciones que necesitas, sino sale lo mismo. Mejor es cambiar de banco como han hecho muchos.",resistance,INTERBANK
1842,"La aplicación es muy fácil e intuitiva de usar pero la pega que tiene es que a veces existen ciertos tipos de transacciones que no se visualizan en los movimientos de la cuenta o lo hacen días después. Además estos movimientos, en general, no tienen una descripción detallada como de dónde provienen si son pagos por plin, no sabes quién te manda dinero. Espero sepan solucionar estos problemas.",accountability,INTERBANK
1843,"Antes muy buena la app, la mejor de cualquier banco pero desde que lo actualizaron se malogro en todo, pide reconocimiento facial pero no quiere reconocer y siempre es un problema, por que cuando quiero pagar algo tengo que estar agarrado el cel pegado a la cara y siempre es el mismo problema no quiere reconocer, tampoco puedo ver mis gastos, ejm, si compre hace una semana y quiero ver cuanto gaste no se puede ver, como dije esta pesimo, orrible, y mul lento",authenticity,INTERBANK
1844,"App lenta, el sistema falla muy seguido, no avisan cuando se harán nuevas actualizaciones y cuando sale una no te permite usar la app hasta que la actualices, es decir, tengo que consumir el doble de mis datos para usarla y ni hablar sobre el tiempo que demora, eso me ha puesto en apuros más de una vez, un desastre.",not_applicable,INTERBANK
1845,"Que pésima aplicación! Siempre tuvo fallas, pero ahora es inutilizable, se demora en cargar, las claves dinámicas nunca llegan a tiempo, o vence cuando llegan o aparece el mensaje de cerrar el app o esperar. Además, ahora Plinear tarda demasiado, ya no es rápido, mejor usen yape.... Pésimo!! No la descarguen, busquen otro banco, siempre hay trabas con este banco, más aún si quieres transferir fuera del país",authenticity,INTERBANK
